Comment ID,Likes,Text
294,0,"Fuck you!! Seriously, fuck you"
295,0,"Inshort, India doesn&#39;t have one media outlet or journalist that is not a cocksucker..."
296,0,He couldn&#39;t keep his face straight throughout the video
297,0,"I don&#39;t know how true this is, but I heard that 20 million cell phones in China have been inactive since the outbreak"
298,0,If indians had the opportunity to elect congress president or pm candidate
299,0,According to this logic even Iran should have been safe...but that&#39;s not the case<br>So please stay inside and maintain social distancing until a proper vaccine is made
300,0,"Its like a curse on brazilian players...either they get injured in their prime...or they screw their career by partying...Ronaldo, Ronaldinho, Adriano and now Ney..."
301,0,"<a href=""https://www.youtube.com/watch?v=2ZHafA6dVBs&amp;t=131"">2:11</a> I would have gotten an asswhopping for that"
302,0,Aham Brahmasmi
303,0,"It&#39;s sad that these guys got the noble prize so late...it&#39;s more like a life time achievement award...met Prof. Goodenough and he said he didn&#39;t get anything from inventing Li-ion batteries... cause the US gov was to busy promoting Oil and gas...irony, his laptop&#39;s battery died during his presentation at CU"
304,0,"I&#39;m a bit skeptical with this design, they should gone for bigger fish belly precast, or have two pillars for support...sure this would save a lot of materials and reduce costs..."
305,0,Has anyone heard of the halal economy?
306,0,"@abhijeetkumar5137 and the narrative I&#39;m talking about is &quot;godra train massacre&quot; is history, but &quot;godra hatyakand&quot; is present...how is that fair?"
307,0,@abhijeetkumar5137 so the Indian constitution should allow Bangladeshis and Pakistanis Nepalis and Bhutanese to vote in elections within India...yeah let&#39;s all just support that
308,0,It has to suit a certain narrative
309,0,😂😂😂
310,0,One thing the right wing guy got wrong... Indians won&#39;t be happy if we surpass Indonesia
311,0,"To be honest, im a modi supporter but this CAA NRC thing is the most irrelevant thing he has done, it is going to be of no use cause most of Bangladesh would be in India by 2030, and if we figure out a way to mitigate climate change a bit, probably by 2040...but it won&#39;t change the fact that water levels are going to rise by atleast two meters and nobody can say no to climate refugees"
312,0,"Everyone in the comments section is ready to pounce on the MLA, but the sad part is no one is ready to take responsibility for electing the MLA...MPs MLAs and all elected personel are representing the people of that constituency, but for some reason people are ready to blame the elected personel for ineffectiveness or non-performance but the people are not ready to take their share of the blame for electing them as their representatives in the first place... Elected personel become complacent because we the people allow them to be, &quot;Chacha Vidhayak hai&quot; is looked down upon by our society but we won&#39;t think twice to use this dialogue if your chacha is actually an MP...India won&#39;t change until and unless every citizen takes responsibility for their actions...start using Nota if your constituency cannot produce better candidates... eventually all parties would have to look for better candidates... Make everyone aware of this right...from poor to the rich...if we can do this, only then parties, elected personel and public servants would take their jobs seriously"
313,0,A few requests...can you make a video on lithium triangle? And why india should invest more in hydrogen economy coupled with thorium reactors...and why india should start recycling lithium today
314,0,@jellyropes brain eating amoebae 😎
315,0,@rssterrorist4067 pra! Aisa kabhi nahi hoga...hindu kabhi Guru Teg Bahadur🙏 ki aahuti nahi bhulega
316,0,@rahulmalik1083 true
317,0,@josh_j_s hmm...so isl will need atleast 3-4 seasons to bring in VAR
318,0,"For this particular goal, I would say it was zouma&#39;s fault rather than kepa...he blocked his keepers sight and conveniently moved away when the shot was taken....p.s. not a kepa fan"
319,0,Hyachya jagi Shen thap tavyavr aaighalya
320,0,Where was this gem all this time??? Screw you YT algorithm!
321,0,"I wanna see more banter between fans in the comments section....for starters, Mumbai has 2 points lead plus a game in hand and we beat you mariners comfortably...so much for your title contention"
322,0,Ab toll wale bhaiya chocolate nahi denge😂 but jo log toll pe snacks and fresh vegetables bechte the unka job loss hoga...unke liye bhi highway side shops ya phir drive-thru shops kholne chaiye
323,0,2024 me modi ji 74 years ke honge...do we really want a 74 year old grand pa working for 18 hours a day? The man has done enough for the nation and its about time he enjoys retirement...and bjp should start searching for a young dynamic second coming of Modi
324,0,What if Obama didn&#39;t diss Trump in 2011?
325,0,Ek toh comments section bahut sanskaari hai yaar phir bouncer tha...but very underated comment
326,0,Tulsi is a sanatani from Hawaii...not a hindu...there is a difference
327,0,"With this action India is turning into what it is not supposed to be...Saudi, Pakistan and India me kya farak agar judicial system ko avoid hi karna hai...<br>If the proof was there and still the judicial system was failing to execute the criminals then i would support this action from the police...but now this looks suspicious, probably a cover up action by the state police"
328,0,It doesn&#39;t matter what the Canadians or zee French have to say about him...he is still the president of the most powerful nation... atleast till now (12/04/19)
329,0,"One small correction (major for us Marathas) Epimetheus...Shahu, grandson of Shivaji Maharaj didn&#39;t get an opportunity to rule at all. The kingdom had already split in two...one capital being kolhapur and other being Satara. The Peshwas had usurped the kingdom and were ruling from Pune. Shahu was a puppet made to stay in Satara."
330,0,"Yea, even i supported AK at point in my life. Arvind Kejriwal would have been the PM today if not for his antics. People thought of him like Anil Kapoor from Nayak but Anil Kapoor didn&#39;t take support from Amrish Puri to form a government. Kejriwal would have been a pan India figure if he had not formed a government with Congress support. Now people think he is like any other politician who only works to keep power."
331,0,"This guy is a gem! Way better than the three khan&#39;s of bollywood...no media houses are backing him up, probably has no major connections...but still manages to stay relevant.<br>PS<br>Controversy banana bhi ek kala hai<br>Atleast he is not running over people or beating someone in a stadium"
332,0,"Bhai, please Denver ana"
333,0,Only the members of the Indian National Congress would dislike this video...most Indians see Gandhi as an opportunist who helped partitioning of India
334,0,Why shouldn&#39;t India colonize cricket?? Does America bother about spreading NFL or baseball or basketball?? They don&#39;t! And that&#39;s why they are the richest leagues in the world even ahead of Premier league
335,0,Tumse milna and this song sound similar...is it just me?
336,0,Who were the other two with Zlatan??
337,0,Barkley the next Lampard?
338,0,I have a PhD...I&#39;m gonna remember that one
339,0,I like it how the liberal media completely ignored the fact that these 4 women/womyn didn&#39;t condemn a terrorist attack
340,0,Typing this comment made me realise that Canadians say ABOUT correctly...and the rest of us have it wrong
341,0,"To be honest... Neymar is the heir of the greatest footballers... Ronaldo (09) and Ronaldinho...and being the heir, he also has adopted their habits at not looking at the bigger picture...all three of these had the potential to be the GOAT...but money came before prestige...and probably Messi is the only one who has a big player mentality...he may not be as skillful as Ronaldinho, as agile as Neymar or as vicious as Ronaldo (09) but he has struck the balance between all three of these traits...well all&#39;s not lost for Neymar...he still has 5 years to prove himself...he should keep his ego and greed aside"
342,0,Someone should tell that Chadda guy to be himself...Steve didn&#39;t even try to copy Ricky... their sense of humour was completely different
343,0,U tried but you should work on your content
344,0,Hinduism not equal to Hindutva...how can they be?? Hinduism is a western defined religion whereas hindutva is an indian term for just a group of cow vigilantes
345,0,First time konse channel Ka &#39;BELL&#39; icon press Kiya hai
346,0,@gauravpatil7977 I have
347,0,"I feel Gabbard and yang must be on the conservative side of the democratic spectrum, and being conservative is not main stream within democrats anymore"
348,0,I wonder if ford and benz thought about what would happen to horses
349,0,Better make a follow up video in Texas!
350,0,"@अभिषेककुमार-घ9म sorry, I didn&#39;t get you"
351,0,@thebluerider1 so did SCEB beat Mcfc in your universe?
352,0,@HemangxVyas wait! Didn&#39;t he threaten Sun&#39;s (Suryadeva) existence while he plotted Karna&#39;s murder... isn&#39;t that direct involvement?
353,0,@thebluerider1 we will see about that 😂
354,0,4 themb padle ki panyakhali jataysa
355,0,@MrPurge11 I&#39;m just saying what if? Like alternate history
356,0,I&#39;m in for an European Super league...but there needs to be a way promote and relegate teams
357,0,I don&#39;t know how leverock&#39;s catch wasn&#39;t number 1 on this list
358,0,"<a href=""https://www.youtube.com/watch?v=pL8XPZp4-5c&amp;t=383"">6:23</a>"
359,0,Why my fellow Indians? Why?
360,0,Love your content...but bro...how could you waste that scoop of pre??? I still can&#39;t breathe
361,0,@SS how do you propose to &#39;educate&#39; people on Islam?
362,0,What if the pilot deliberately crashed the plane in deep sea and a Chinese submarine was already there waiting?
363,0,Can I get this at a Gordan Ramsay restaurant?
364,0,Bitch setting a political  trap... Russell be like..&quot;not going down that rabbit hole!!&quot;
365,0,Imran Khan is THE captain of Pakistan cricket team first and the prime minister of Pakistan second
366,0,One more advantage of a cold shower is you don&#39;t waste time in the shower!
367,0,Kal batmi aaikli ki Panhalachya Urlelya 4 Darvajacha tat dhagphuti mule vahun gela! Ata manat shanka yeu lagli ahe ki ankhin 10-15 varshat amcha Gad rahtoy ki nai
368,0,Haven&#39;t seen your metro vlogs in a while
369,0,Holy shit ..this is the origin of the phrase
370,0,I thought he was sleeping with the fishes
371,0,being infamous is the new famous i guess
372,0,Everyone loses their shit once in a while...but true he (a political figure) should have controlled his emotions in front of the camera... probably worried about the results which might not be in his favour
373,0,"Try a complete league of 20 best players in football history...like team messi, cr7, r9, Ronaldinho, Maradona, Pele, Zidane etc"
374,0,Kickoff glitch
375,0,India should have its own social media platforms so that no foreign country can steal our data and manipulate our way of life....I&#39;m not saying be completely independent like China...but our people should be given the option
376,0,"1200 saal se tolerate kar rahe hai, phir bhi hum hi intolerant"
377,0,My theory...Mrs Gandhi called a hit on Sunanda Pushkar Tharoor and forged evidence that would prove Shashi to be guilty so that he would be Rahul Gandhi&#39;s puppet and not run for president of Indian National Congress and eventually prime minister of India...Jai parivarwad (dynastic politics)
378,0,BJP ka joota bhi hona chahiye bakwas metre pe
379,0,Gaand mein Goli marunga
380,0,@gauravpatil7977 it depends on who is asking...
381,0,@melodicnostalgic3823 I loved the way they showed time telling the story of Mahabharat ( me samay hu)
382,0,"BC where are the jokes...shitty comedy Rahul...I came here to laugh, not to here your views"
383,0,now either would i look at digimon the same
384,0,A nuclear war on the brink and this topic gets only 3 mins from BBC... great going... probably you have more important topics like who deserved the Oscars and who didn&#39;t
385,0,"Ok, now honor your airforce with 50 medals for each soldier like you usually do"
386,0,Lapar= Lachar?
387,0,It is not a pollution free train if hydrogen is made with use of conventional electricity
388,0,"If he had a better work ethic and didn&#39;t party all the time, he would have given Messi n CR a run for their money...same goes for Adriano and Neymar...these Brazilian players need to have some respect for the game...just because their predecessors won 5 wcs doesn&#39;t mean they could add on to that with just some skills and partying"
389,0,Giriraj Shinde tula mahit Tari hai ka one piece
390,0,Bhava mi manya karto peshwyani kat karasthan kelet; pan akhya jati la badnam nako karu. Bajiprabhu Deshpande hyani swatacha jeev sodun Maharajancha jeev vachavla ahe<br>Jai Bhavani!
391,0,gohan theme
392,0,@1999NIRUPAM’in lab conditions’ that’s the key part as of now. We still have to figure out ways to make efficient solar cells that can operate at ‘extremely’ high temperatures and high radiation levels.
393,0,"In India&#39;s latest national budget, motorcycles with engines over 350 CC capacity would fall under higher tax rate, so the domestic indian market is going to take some time to adjust to this. Not that there is any sudden reduction in demand for 350+ capacity bikes in India, but companies are going to hold their horses back a little when it comes to launching new platforms using their domestic brand names (at least until the spending capacity of Indian consumers normalizes again), rather they would rely on foreign brand partners or acquisitions to launch newer platforms with higher capacities with joint production and/or sale in India and for Indian export markets like Africa and South America. Since this market is still small compared to India&#39;s domestic market, i would not expect a a 600cc or 750cc mid bikes coming below the price of R130,000 at the moment, because economies of scale would not justify it. However, in the next 3-5 years, when Indian spending capacity crosses a certain threshold (say $3500 per capita gdp), you would see a whole new variety in mid size bike segments, maybe at an even lower price point."
394,0,If you repeat one lie a million times... atleast ten people start to think about it
395,0,"Elephant, tiger and Dolphin 😀"
396,0,Damn you oppenheimer...all you have done is given us a false sense of peace....in reality you just made humanity weak
397,0,&quot;Hi Guys! I&#39;m Sanghee&quot; indian liberals watching this while slowly dying inside
398,0,"It has always been the other way around. US military and DARPA would gift out tech/money to these so called ‘Unicorn Startups’. It is only to make the mass surveillance products seem harmless to the public, fronts like Meta, alphabet, Microsoft and now Anthropic, OpenAI, grok etc are made."
399,0,Hey I Think So. I recently came across your video on X where it shows that you have downloaded all of Prof&#39;s transcripts from youtube and went on to analyze his claims (predictions) and then went on to determine its accuracy. Have you uploaded your project on Github or any such platforms? I was planning on analyzing this Indian Youtuber who goes by the name Dr. Ankit Shah who has been making similar claims since 2016 apparently.
400,0,Too bad China and Pakistan don’t share a border
401,0,Why were the categories so segregated?
402,0,Who is here after Air India crash landing in Phuket
403,0,What’s the concept behind this?
404,0,@streditz212 Think hard about your own statement. ie if you have the capacity to.
405,0,We should start by renaming Delhi to INDRAPRASTHA
406,0,I don&#39;t know why our mainstream media avoids these topics...Great work guys!
407,0,Daddy RK😂😂😂
408,0,"hey <a href=""http://www.youtube.com/results?search_query=%23reviewmastervikrant"">#reviewmastervikrant</a> can you make a video about kalpakkam nuclear power plant, I know it&#39;s not defense related nor related to space research but it still would be a major achievement by our nuclear scientists 😀"
409,0,anyone here in 2017?
410,0,bill gates aint the most charitable person...its mansa musa
411,0,u could have used a better actor for that russell peters&#39; impersonation
412,0,they forgot to mention Dragonball evolution
413,0,Very Helpful<br>Thank You Sir!
414,0,"I think we should stick with Elephant. Such a lovely animal. Biggest land mammal. Calm. Has huge memory. Ganesha also has an elephant head. So it displays Wisdom. Plus, &quot;Jab Hatti Chale Bazaar....&quot;"
415,0,"<a href=""http://www.youtube.com/results?search_query=%23abhijitchavda"">#AbhijitChavda</a> <a href=""http://www.youtube.com/results?search_query=%23indianinterest"">#IndianInterest</a> <a href=""http://www.youtube.com/results?search_query=%23askabhijit"">#AskAbhijit</a> I have a few questions about India&#39;s strategies regarding Geo-politics. What are the possible strategies regarding the Indian ocean and our policy towards the Antarctic? Plus should we have a tit-for-tat attitude towards the military bases in Chagos? Guyana and T&amp;T have a significant Indian-origin population...just saying. Cause one quote I can never forget from Kissinger is &quot;America has no permanent friends or enemies, only interests.&quot;"
416,0,i care
417,0,"Hear me out, if Indians are not Asians...then give our subcontinent our own world cup qualifiers, Olympic qualifiers...why do we have to compete with all of Asia?"
418,0,Since world cup is once in a 4 year event i won&#39;t boycott...but i would call it &#39;South Asian World Cup&#39; instead of Qatar WC
419,0,&#39;Blood Tesla&#39;
420,0,One can lie to the world but not to themselves.
421,0,Paristithi Jevdi Bikkat! Maratha tevdach tikkat!
422,0,Wait...i guess this video is taken out of context...i follow Tabitha...and she seems to be a nice person...unless she has started to post shitty content for more like and views
423,0,@P.O.Madness Arre bhai bhai bhai
424,0,@amitdixit1 dont worry...akhand bharat me woh bhi aate hai😂
425,0,"one thing is for sure, i am no more going to blindly trust MAL ratings anymore."
426,0,He was 11. He was there in Hollywood for some award ceremony. And he peaked at Henry Cavill’s you know what. <br><br>Tom Holland really loves to give out spoilers huh.
427,0,"The question is whether FCAS or Tempest programs are going to survive without India&#39;s &quot;Chanda&quot;. IYKYK. IDC what legacy media is telling you, let me be clear, INDIA is in the driving seat over here. We call the shots now."
428,0,how many of you decide whether a chinese-wala is good or not based on the &#39;time-pass&#39; served?
429,0,"This is the stuff I used to play with as a 7-8 year old. I would also have those plastic toy soldiers on hills of dirt along with tanks and excavators trying to dig a tunnel to outmaneuver the enemy…also I would try building moats around the hill of dirt and have toy boats, paper boats and old tv remote casing (imagined as boats) be the navies"
430,0,Took me a while to realize what was going on…haven’t laughed so hard in a while
431,0,At least she is not using fake laugh tracks to boost her popularity.
432,0,how long? how long??
433,0,Zala Gela gange la milala
434,0,"Lol… good to know that it’s not just we Indians who has to go through white mans distorted history…If you don’t know what I m talking about…look up aryan invasion theory…apparently we Indians did not invent the vedas, yoga or anything related to India"
435,0,Titty ………I meant tada!
436,0,Average marathi has two people in their hearts…ek ahe shivba❤ ani dusre Tukoba❤
437,0,टाटा kyu nai bhai? Why TaTa?
438,0,"Lets get rid of Igor!!! Hear me out before you join the bandwagon to abuse me. Igor doesn&#39;t have the best coaching record. Look at his performance in Croatia and Croatian national team as well. He has always underperformed and went ahead to blame the situation around him. (eerily similar to what&#39;s happening between him, AIFF, and FSDL. I do not know the whole situation so I refrain to comment further. But all I have heard is Igor&#39;s side in the situation. Did he do his due diligence for football year 23-24 and plan accordingly with AIFF and FSDL? This all happens behind closed doors so we don&#39;t know what happened in those meetings.) Now, you might bring up his exploits with Hajduk. Hajduk was supposed to win the league comfortably and already had a 4 point lead before Igor joined. Igor&#39;s stint lasted for 8 games, 3W4D1L=13 points out of 24. Rival teams performance Inter Zapresic 8 games 4W3D1L=15 points.  So Igor in 8 games reduced the 4 point lead to a two point lead. AIFF wanted a cheap coach and Igor wanted a job. Now, I believe its time we raise our voices and demand a proper coach who has a certain philosophy be it german gegenpress, spanish possesion, english physical play."
439,0,I have seen this dude score against my team twice…and I fell in love with his right foot instantly…last year I thought it was a fluke…but I am following NEUFC games because of him. I want to see him use his left foot. I want to see him dribble as well. I want to see if he falls back to help his defense. Can he be the perfect winger? Left wing Parthib..right wing vikram/Rahul and Cf manvir/chhangte…perfect Indian front three.
440,0,"@shafs68Ever heard of Make In India, Atmanirbhar Bharat, PLI schemes. Even if the so called Dr in Economics had done any of this post liberalization, today’s India would have been in a different position altogether. But they had to do Rewdi politics and keep on eating Malai."
441,0,It’s not tanhaji…it is Tanaji
442,0,Peter Gregory isa dead
443,0,Fuck Bollywood...its not Tanhaji...it is Tanaji
444,0,Advert’ease’ment<br>Gaa -rage
445,0,"this video doesn&#39;t make sense, that too coming from Angel One (which is suppose to understand economics). I know in the factors you mentioned the country maybe lacking in specific quotients, but look at the SCALE of India, geographically, and population-wise as well.<br><br>How many of these countries apart from India are in the top ten number of  patents filed list in the world?(You can debate about the impact of the papers and patents etc, but like Stalin said, &quot;Quantity has a quality of its own&quot;. Apart from that, look at the paper that has changed the world of AI in 2017,(Attention is all you need), two out of the 8 authors are INDIANS.)<br>How many of these countries have 100+ unicorns?<br>How many of these countries have successful space program similar to ISRO?<br>How many of these countries have a robust and growing internal defense manufacturing industry?<br>When it comes to infra, how many of these countries are building 30-40 kms of highways every day? introducing Vande bharat trainset every other week (semi high speed rail) on a 60,000+ km  electrified network? <br>building so many tunnels and bridges across various terrains? Introducing 1000km+ gas pipelines?<br>Are planning to add 100GW of nuclear power in the next 2 decades? solar, wind etc.<br>are planning to integrate the ENTIRE semi-conductor industry within their own borders to supply to their local populations first?<br><br>I can go on and on and on with these questions, but to put it briefly, India, with all its many problems, is on the verge of LEAPFROGGING the phases of development. Economy and Money are nothing but a tool or method of measuring and storing Human Effort and Time.<br>And guess what, who has the most number of HUMANS, especially, aged between 20-50??"
446,0,Gandhi is not the father of India
447,0,Prime Yuvraj Singh was shit. It was frustrating to watch him play for India. Highly inconsistent batsman. You can literally count his memorable innings on your fingers. He is overhyped because of those 6 sixes. And for people who think he was Indias savior in 2011 WC…he was making sure we don’t get in to finals with a pathetic strike rate of probably mid 70s. I don&#39;t know why people have such anemoia for Yuvraj Singh&#39;s era.
448,0,"Tai, you made it! khup chaan"
449,0,"<a href=""https://www.youtube.com/watch?v=0VI7l1lIsWo&amp;t=136"">2:16</a> samajdar ko ishara kafi"
450,0,"i think India had the capability to deliver 8:1 thrust to weight ratio 5-10 years back itself. the project was being sabotaged by certain lobbies within DRDO, GOV, Armed forces. it is just that post Op_Sindoor, kaveri engine became mainstream enough that the gov agencies could not ignore it anymore. Hence, all these tech transfer offers from France, England, Russia, US, etc. They know we can make a bare minimum engine (4-5th gen) now, might as well dangle the carrot of a (5th - 6th) engine to make some money before India figures out how to push thrust ratio above ten and also starts using ceramic materials."
451,0,The best song is not even mentioned here
452,0,"Just when US wants a trade deal with India, and access to agri and dairy markets, Amul milk had to fail a test in a PRIVATE lab. Cool, cool, cool."
453,0,Imagine watching Key n Peele slave trade reel just before this one.
454,0,Gandhi was involved in the world wars
455,0,Noob will say ‘suspend the officer’…pro will say ‘pura video dal bhai’
456,0,Nikki:’Work out your priorities and get back to me’<br><br>Marathi reply: ‘Lauda’
457,0,My GOAT
458,0,De ba ye! De ba yo!!
459,0,Respectful?!
460,0,"Yea nah…I definitely smell some sort of money laundering scheme here. If people think BMW and VW are rivals, you are dead wrong. Both have dubious shared history."
461,0,Don&#39;t count your chickens...
462,0,We Indian citizens deserve a better congress…one that actually fought for India’s independence (according to textbooks). 240 seats diye hai janta ne INDI alliance ko. Please sadaupyog karo. There are many issues you can corner the existing government on. But inko vote chori karna hai…jitni abadi utna haq karna hai…
463,0,"Please DON’T save our league!!!! let this system burn down. Let AIFF burn down. From its ashes would a new robust system would emerge. It will take time to rebuild, but we will build a transparent system and start achieving goals."
464,0,"Marathi picture sagle gharghuti picture vattat…tya peksha tumhi star pravaah kinva colors Marathi paha….<br><br>Youth cha interest yeil, ase picture banva na…<br>Kai hai kadi patta, well done aai, kande pohe…<br><br>Jara banva ki wasseypur type (low budget good acting direction action noir), reservoir dogs, kill bill, sagle low budget hote…"
465,0,"I don’t care about the petty politics of India. Hindu-Muslim issues, reservation issues etc etc. What I care about is this!<br>1. Energy Independence <br>2. Food Security <br>3. Indigenous Defense Manufacturing<br>Probably <a href=""http://4.space/"">4.Space</a> and Communication tech<br><br>We have to be self reliant in these sectors in the next two decades to ensure we become an actual Independent Sovereign Nation or else we are bound to be puppet/slave/consumers for the rest of the world for at least another century or two."
466,0,Gondas
467,0,I hate it when these girls are asked to play the dumb blonde stereotype. Earlier they used to be at least average smart during the swimming pool episodes (probably a year or two ago when you first started). Now they are just playing straight up dumb. Study of living things -“Science”
468,0,In the beninging ..yeah
469,0,"Indian Biscuit Rankings<br>Like if you agree, reply if you dont:<br>OGs that can’t be ranked found in nearly every household:<br>Parle G, Marie, Good Day, Monaco (in that Order)<br>1. Hide &amp; Seek<br>2. Bourbon<br>3. Jim Jams<br>4. Nice time<br>5. Krack Jack<br>6. Sunfeast Orange Cream<br>7.Biscoff (climbing very fast)<br>8.Unibic Fruit n nut<br>9.Milkbikis<br>10.50 50"
470,0,Video cha khara hero toh Cycle vr Janara young employee hota
471,0,Marathi manus ani Israel mhanla tr Diabetes chya aaushadhancha ullekh vhaylach hava
472,0,"Italy’s TFR is 1.21 and median age 48.1. So yea, every year hence forth is going to get more worse than the previous moving forward. <br>Other countries are not going to do any better either. France and Germany and not far off from these. Actually, the whole developed world is probably sitting at 1.5 TFR and median age of around 40-44. In the next ten years, there would be more retirees and pensioners than youthful tax payers. There goes your social security net. And if you think acquiring people from war torn countries like Syria and Afghanistan will alleviate the problem, then you are dead wrong cause there are problems with assimilation. <br>People think Africa, India and Latin America would be safe bets in the next two decades for investment. But how are you going to solve the dropping fertility rates in those countries? As they develop, their TFRs are dropping rapidly as well. India used to have a TFR of 2.9-3 now it’s borderline 2-2.1. As incomes increase, stress increases, people avoid having families and kids. If India doesn’t solve this problem now, we would be in Italy’s shoes in the next three four decades. <br><br><br><br>Elon Musk is right. Humanity is doomed. Soon we will have AI enabled old age homes and governments would legalize pro-choice euthanasia. And aging people would have a robot come up to them every morning with their meds and ask them ‘would you like to euthanize yourself today?’"
473,0,Nestle and thinking about poor people’s nutrition…what a joke
474,0,"I saw this clip earlier, and went down the rabbit hole to see how the time period for Mauryan dynasty was calculated. And to be honest, I was left with more questions unanswered. <br><br>Oakji is right about some random Brit spouting these dates in the late 1800s and early 20th century. <br>Even Google AI found it difficult to produce reports from carbon dating/quartz dating experiments carried out for these specific sites that are claimed to be from patliputra or other mauryan excavation sites.<br><br>Second point that traditional historians use is that the Greek historian have mentioned Chandragupta (Sandra hupta ) in their chronicles. Well there existed a Chandragupta in the Gupta dynasty as well.<br><br>Apparently, there is Ashoka Edict rock 13 which names Greek kings. Hence they all coexisted in the same period. But the names don’t make sense."
475,0,The Japanese people lost their Dharma with the Meiji Restoration. There I said it
476,0,Here is a conspiracy theory…flat earth theory is a planted conspiracy theory so that all other conspiracy theories look stupid and people won’t investigate…
477,0,Usurp?
478,0,"One thing I got from this podcast is AAKHAND BHARAT is destiny.<br><br><br>No where around the world has a civilization has so much access to fresh water as Bharatvarsh. Sindhu, saraswati, ganga, yamuna, bhramhaputra, mahanadi, Narmada, godavari, krishna, Kaveri. All perennial rivers. Multiple crop cycles.<br>Mesopotamia-2 rivers<br>China -3 rivers<br>Egypt -1 river<br>US - Mississippi system (half of it is frozen)<br><br>Hopefully, People of today’s Pakistan wake up to this reality. I don’t mind them being Muslim and practicing Islam. <br>It is about time we realized what Radcliffe did to us and why. We can start slow. Deradicalization. Re-educate. Trade. Slowly open up borders. Have a EU sort of system. And later unify. This may take a century or two. But guess what, we Bharatiyas reincarnate. We are destined to realize this."
479,0,He sangayla comment keli
480,0,If central government tries to make Mumbai a UT…Maharashtra has a simple solution…secede! Remember “Delhi cha takhta rakhto Maharashtra majha” let me repeat… “Delhi cha Takhta RAKHTO MAHARASHTRA majha”
481,0,Mark without hair would look like?
482,0,team powertrain...i would suggest that you focus on giving more quality content rather than a lot of content. proofread before you publish.
483,0,"Hey Man…no need to change your tone tbh. I was a staunch supporter of Sadhguru cause I liked his philosophy. I always ignored the bits and pieces where he would talk about science. But his philosophy made me feel good. But recently, like a couple months back..I had the urge to lookup “Sadhguru exposed” on YouTube just to see if he had any skeletons in his closet. And a video made by Kamdev came across. Kamdev spoke about Dhyanlingam and Sadhgurus wife. I had to go and confirm the sources myself and it all turned out to be true. Plus the connection between Sadhguru and Osho… I was heartbroken…but eventually I came to terms with reality. I guess there are no real saints in Kalyug."
484,0,Now imagine doing this in the States
485,0,Shetta
486,0,Nako…ithe nako…kachrya sobat maharajncha nav nako gheu
487,0,Liston is not a great dribbler as such...he finds open spaces and has pace. He is more like a fast winger
488,0,@abhi...1404lol😂
489,0,Aaise hi new party new vision ke sath 2013 me Kejriwal ji aaye the…
490,0,Even Mumbai vada is no more assal vada…there used to be a time when even the papudri of a vada would have some taste..no need for lasun chutney and stuff only fried mirchi would do…but now commercially available dalicha peeth has made making your own bharad a lost art…found in some places scattered around Maharashtra but definitely not in Mumbai and Pune.
491,0,"Probably because Prakhar hasn’t done research on Peter and his claims. However, from the open source data I can somewhat verify Peter’s claims…especially the population collapse. If you see the energy consumption, food consumption and import data for the Chinese country as a whole and their most populated provinces…one might assume it should be at least 2 to 3 times bigger than US. But it’s not, in most cases, the data somewhat looks equivalent to Americans. So did china actually lie about having 1.4 billion people for the past 3-4 decades? Well only the ccp knows the real truth."
492,0,"Hopefully Congress listens to the people’s will and rejects this dynast. India needs a strong nationalist centre left Congress. Not this abomination which is there today. And this is coming from a BJP voter. I want a strong opposition at all levels of governance in India. Only then will the lives of the common man would improve. Coming from Pune, the urban infrastructure over here is crumbling and right now many are thinking of electing a mixed government in to power rather than just BJP, or SS, UBT, NCP. Congress is not even in the question because electing Congress would mean that the common voters are endorsing narratives like Vote Chori, jitni abadi utna haq, etc. Common man does not want to Balkanize India."
493,0,Stepneys used to be similar size tyres for the car. Donut Tires are widely used in the American market (now in India). The purpose of the donut is to get the vehicle to the nearest repair shop or until AAA arrives to your location. Is there cost cutting? Yes. Is there more boot space? Yes.
494,0,The dude probably already has Body Dysmorphia…on top of that SM is telling him that he has bad genetics…the world we live in today
495,0,Such fiction….America doesn’t have bullet trains
496,0,I usually ignore commenting on half baked rage-bait videos…but when you said Indians have an Identity crisis…I lost it.
497,0,Yea …needs work…but you will get there
498,0,@RD-ij2sz no…this time MNS…even if my vote gets wasted…I will choose Raj
499,0,@LakhanGupta-si1td you can tax the point of source itself…so smuggling goes out of question since tobacco would not be a lucrative business…but we need political will for that…(not happening)
500,0,Actually I was gonna say Blue cause it matches her eye color but never mind
501,0,Bhau la faqta body dakhvaychi hoti mhanun video banavla
502,0,Tangible is always safer than fugazi
503,0,Kya Katrina naah liya
504,0,"<a href=""https://www.youtube.com/watch?v=AMEXSEnY200&amp;t=23"">0:23</a> We Indians don’t know what ‘taints’ mean…or at least I didn’t know it until a co-worker started laughing after I used the word to complete a daily wordle challenge"
505,0,First time piya tha tab laga cough syrup pi liya…Benadryl type
506,0,"One thing always confuses me is this, American Economy ~$27T, American Fed Debt ~$36T, State Gov Debt ~$3T, private debt ~$98T. total US wealth ~$136T and total American debt is ~$137T. At this point you owe as much as you make or have. How is this economy even surviving? For a normal citizen, loan sharks would have already extracted a kidney and stuff."
507,0,Japan may probably drop little boy or fat man on coming 6th Aug on the US economy by dumping US treasuries
508,0,"<a href=""https://www.youtube.com/watch?v=OCiJR-5XiOk&amp;t=559"">9:19</a> hakkachi Jaga kashi kai hou shakte? Journalism of the lowest level"
