Comment ID,Channel ID,Comment create timestamp,Price,Parent comment ID,Post ID,Video ID,Comment text,Top-level comment ID
UgwISR1elwOEo0jD6aR4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2024-01-26T03:13:14.748822+00:00,0,,,aSW7RJ5zWgE,"{""text"":""Yup, finished my 60 day limit last July…came back home to my family here in India…I realize I have become a cranky nihilist who doesn’t appreciate anything anymore…I wasn’t like that before I went to the states…it’s like I want to chase a high in the States…like Eminem says..normal life is boring""}",
Ugx0G126rmeKmBs-UTV4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-31T19:50:32.781456+00:00,0,,,K8LZKXyEplw,"{""text"":""25:38"",""videoLink"":{""externalVideoId"":""K8LZKXyEplw"",""startTimeSeconds"":1538}},{""text"":"" evm ghotala 😂""}",
UgwnmFroDVJ0FrjbyYt4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-30T18:14:51.03981+00:00,0,,,QNFQvX-MQgI,"{""text"":""Glad I found this channel…""}",
Ugw9PIuJCqvd0JIH1H94AaABAg.9yNljNlLhK39yNw-eyS6Ck,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-16T11:51:02.040496+00:00,0,Ugw9PIuJCqvd0JIH1H94AaABAg.9yNljNlLhK39yNqAnlQnr0,,8sRoYvFTE3c,"{""text"":""@yt.personal.identification"",""mention"":{""externalChannelId"":""UCmF8C-RvpP2xyH_Vbc9CKuA""}},{""text"":""yup…I was expecting fuckall""}",Ugw9PIuJCqvd0JIH1H94AaABAg
UgyXOGrgMJrTvpUBSBp4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-14T05:17:59.399883+00:00,0,,,13qzcXYFtZ4,"{""text"":""Sometimes I call a friend to come hangout and have a drink…think about letting him know about what’s going on…and then be like nahh..we are having a good time…let’s not ruin this.""}",
UgwgPbGSCeYbjPdyyVt4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-11T14:21:23.155006+00:00,0,,,QIRAQWbvtPk,"{""text"":""As someone who had an H1b Visa, it is actually stressful to get one. Unlike other countries where work permits/visas are allotted if there is a sponsor, USCIS thinks a raffle is better to hand out H1B visas. I know many friends who pursued their masters education and started working on their student visas but could not continue to do so since their student visas expired and they didn't get an H1b lottery pick. Even if their employers were ready to throw X amount of money they had to leave the country within 60 days. Many Americans are not aware of this.""}",
Ugz0QQ-gr8nVRW0pFQd4AaABAg.9xrqadoEJl99yB7sOahRHm,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-11T12:33:22.41691+00:00,0,Ugz0QQ-gr8nVRW0pFQd4AaABAg.9xrqadoEJl99yB7Idw4RdP,,6bK2b54G0iY,"{""text"":""@free_wifihesinnocent5553"",""mention"":{""externalChannelId"":""UC78Q5YY_oNTg9oNo3uAWamw""}},{""text"":""  toemayto toemahto, media propaganda who really cares...""}",Ugz0QQ-gr8nVRW0pFQd4AaABAg
Ugxzg7kXP24hl9-zchx4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-07T04:35:47.726967+00:00,0,,,oePr38rDbng,"{""text"":""3:15"",""videoLink"":{""externalVideoId"":""oePr38rDbng"",""startTimeSeconds"":195}},{""text"":"" so are you saying the age of the pirates is upon us?""}",
Ugxi4twH-0MjKK2m7314AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-07T03:36:35.855373+00:00,0,,,vTE3fUCqBV0,"{""text"":""I was going through a Abhijit Chavda podcast yesterday (iydk, he is an Indian geo-political analyst/YouTuber). His guest Abhijit Iyer Mitra eerily said the same things mentioned in this video. According to him, the inflection point would be the presidential elections…followed by violence and increased mistrust in the government.""}",
UgwfI1dFU8UhVfJ-XHZ4AaABAg.9xt1-WFd0wV9xzFcf2ajBo,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-06T12:31:00.256087+00:00,0,UgwfI1dFU8UhVfJ-XHZ4AaABAg.9xt1-WFd0wV9xw-fHeRsB3,,6bK2b54G0iY,"{""text"":""@MrLee-gj2jz"",""mention"":{""externalChannelId"":""UCIhsY7QiwPCzGdvqio1PL7g""}},{""text"":"" I fell for that trap, worked in the States for a good three years, probably in about 60k debt to my parents (masters aint cheap), couldnt secure my visa/employment issue and hence have been sent back to India. I am now caught in a dilemma, there are so many things I want to do for India but on the other hand i have one life (known one life...lol...still not sure about my beliefs). should i try again for Australia, Europe or just work in India...these are the thoughts I have on a daily basis.""}",UgwfI1dFU8UhVfJ-XHZ4AaABAg
UgwO-tHNWdvjLS4_siZ4AaABAg.9xsS7dRbWes9xzEeqxWSOQ,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-06T12:22:33.903273+00:00,0,UgwO-tHNWdvjLS4_siZ4AaABAg.9xsS7dRbWesAUZGvLKPNBB,,6bK2b54G0iY,"{""text"":""@AdityaSinghRathore-nv3oi""},{""text"":""  Palki cant do it all alone""}",UgwO-tHNWdvjLS4_siZ4AaABAg
UgzqU6FpR0FlbfZvKsZ4AaABAg.9xusYYRXu2u9xzEKGMcMY_,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-06T12:19:37.036661+00:00,0,UgzqU6FpR0FlbfZvKsZ4AaABAg,,6bK2b54G0iY,"{""text"":""Difficult, but I will set a reminder for this...speaking of which, you can add this to your watch later playlist and set a reminder on your phone or something""}",UgzqU6FpR0FlbfZvKsZ4AaABAg
Ugz0QQ-gr8nVRW0pFQd4AaABAg.9xrqadoEJl99xzDvlkFA5f,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-06T12:16:08.182607+00:00,0,Ugz0QQ-gr8nVRW0pFQd4AaABAg.9xrqadoEJl99xslD377EL3,,6bK2b54G0iY,"{""text"":""@audreychen5363"",""mention"":{""externalChannelId"":""UCIUgJMpN4BSWevvTY96a29Q""}},{""text"":""  Peter also has his biases (way too anti China) ...and so does AIM. But great analysts, both of them""}",Ugz0QQ-gr8nVRW0pFQd4AaABAg
Ugwh0plhDvB0jVmsQ0B4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-12-01T02:02:16.670963+00:00,0,,,COqq7862wcU,"{""text"":""Jonah Hill for this movie biography?""}",
UgxuGBVzjYWZdX9PGzt4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-29T18:38:13.744303+00:00,0,,,NWFZHn09ARs,"{""text"":""Gavin Belson much""}",
Ugyavv5U85Z0bHlU1kF4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-29T18:35:12.059975+00:00,0,,,hOaDh3ldiCY,"{""text"":""India cha Gavin Belson""}",
Ugy383yLmTeArVrMDjt4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-29T10:00:57.607107+00:00,0,,,1T_wBEKeGkg,"{""text"":""Hey Amir, what if I have n number of inserts? in the above example, you are assuming that there are the 2 values that would be inserted.""}",
UgwdupRo0P3Sdt-I3tF4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-29T07:54:56.339968+00:00,0,,,Qwj4gScnAvE,"{""text"":""Completed this using list comprehensions, thanks a million for this effort!""}",
Ugwgk6X7WrS7YcTYPax4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-16T03:07:45.981918+00:00,0,,,AOo7V5R5BBo,"{""text"":""Please don’t ask for a league like ISL!!! Either go for a 16-20 team franchise structure league like MLS and stick with it..or try a European structure with promotion and relegation. Your boys should play at least 35 competitive games every season. ISL is a half baked league and we Indians are frustrated with it.""}",
Ugwd7--vQdaZaIzKaeB4AaABAg.9x7T0Od6Tzs9x8Cmc6JBKV,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-15T12:47:09.65244+00:00,0,Ugwd7--vQdaZaIzKaeB4AaABAg.9x7T0Od6Tzs9x8B8Tpozrp,,ZXGoMeMKTmU,"{""text"":""@khalsa322"",""mention"":{""externalChannelId"":""UCIX5EN4qJxzaBeAEE9vJxvg""}},{""text"":"" I used to think it was harRoz dafa""}",Ugwd7--vQdaZaIzKaeB4AaABAg
UgzQPzYQvvN7CY_Ldqp4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-15T07:11:52.644823+00:00,0,,UgkxttuhY3LbeYZshXlI_7Y3VNEtAWzHeign,,"{""text"":""He should have put that Mr.Incredible meme panel.""}",
