Comment ID,Likes,Text
Ugxgmrhgmifd5Mww5M94AaABAg.9DIRoSPAWcd9DXyoToKuJe,1,"@anant_shinde can I suggest one way of being cost effective and sustainable for the next thousand years atleast, &#39;thorium&#39;<br>Please look into the possibilities of thorium, and persuade anyone you know with scientific &amp; bureaucratic background to look into it...it is at least 100 times cleaner than uranium as a fuel and it can&#39;t be converted into plutonium (cost efficiently) for manufacturing nuclear weapons (that is one reason why US and Russia both are against it or its research) and india has 70% of world&#39;s proven reserves lying on the coasts of Andhra...Homi Bhabha knew this and hence he was..."
UgxYQHmrESkTdBEF34t4AaABAg,1,"This video is made with an inherent bias. India doesn&#39;t need to show off economic growth with skyscrapers. 2-5 FSI for cities is more than enough. Increasing population density also increases burden on existing infrastructure like transportation, water, electricity, sanitation, parking space etc. Taller the building, more are its requirements. Traditional European cities do not even consider building skyscrapers cause it doesn&#39;t fit the cities natural aesthetics. They limit these skyscrapers to a business district. India too has ancient cities with its own natural aesthetics hidden under all the dust of construction, illegal billboards, wiring etc. We just need to reorganize our cities in a better way. Don&#39;t need to blindly follow western definition of modern city. Look at Burj Khalifa, looks beautiful, but doesn&#39;t even have proper sanitation. Look at China, half of their Skyscrapers are empty."
Ugz1XIbZKV69-ztEt3h4AaABAg.9CxDZ_T2qk19CzyNVHBuUF,1,"@sohampurao3357 cause that&#39;s what was fed to us... correct me if I&#39;m wrong, but the only sports that was shown on DD national was cricket and Olympic games (every 4 years, that to if an indian is participating) so majority didn&#39;t know about other sports or have no clue how a sports industry can boost an economy and etc"
UgysdvzYiIVoYEGJw0h4AaABAg,1,Wir wollen den Pokal! Und Europa! Und viertes Reich!🫣
UgyO7niQ6eoNuERQzVZ4AaABAg,0,"A suggestion, but could you add organizations like Nato, GCC, into the Chavda Index of Power. Many a times, different countries end up acting like one with aligned foreign policy hence increasing their overall power index. Or we could have a separate index suggesting each countries influence in these types of organizations and the reach of these organizations. We could also add countries that identify as similar cultures like the turkic nations of Anatolia, Caucasus, and central Asia."
Ugz0QQ-gr8nVRW0pFQd4AaABAg.9xrqadoEJl99yB7sOahRHm,0,"@free_wifihesinnocent5553  toemayto toemahto, media propaganda who really cares..."
UgwfI1dFU8UhVfJ-XHZ4AaABAg.9xt1-WFd0wV9xzFcf2ajBo,0,"@MrLee-gj2jz I fell for that trap, worked in the States for a good three years, probably in about 60k debt to my parents (masters aint cheap), couldnt secure my visa/employment issue and hence have been sent back to India. I am now caught in a dilemma, there are so many things I want to do for India but on the other hand i have one life (known one life...lol...still not sure about my beliefs). should i try again for Australia, Europe or just work in India...these are the thoughts I have on a daily basis."
Ugx0G126rmeKmBs-UTV4AaABAg,0,"<a href=""https://www.youtube.com/watch?v=K8LZKXyEplw&amp;t=1538"">25:38</a> evm ghotala 😂"
Ugw7ozeMI1QlmPlWl7J4AaABAg,0,Can’t wait for this to feature in family guy
Ugx0ATeZAKSeZ3zEW6t4AaABAg,0,Decay of BJP has begun. Time for RSS to make a new true right wing party. By 2040 this party will take the place of BJP.
Ugzf--SgInejs3TWZCJ4AaABAg,0,"US is preparing for 21st Century Industrialization. People with College degrees are not going to work in sweatshops and assembly lines, its well below their paygrade and dignity. But these migrants will, to fulfill their own American dream. It doesn&#39;t matter which government is in power, it is all inevitable for the US since it wants to move manufacturing away from China. These immigrants are going to work below minimum wage, (like way lower the current minimum wages in US) for American manufacturing to be cost competitive. Sorry to say this, but American cities will have their own versions of ghettos and favelas soon, where politicians would bend rules for them to exist because they would be the &#39;swing voters&#39; in their equation of power."
UgzPw6baWU6--Seh2ud4AaABAg,0,Now I know where AIFF got their ideas from.
UgzEbCX4J8FYTABh9xt4AaABAg,0,"<a href=""https://www.youtube.com/watch?v=2F4akL1AS5w&amp;t=278"">4:38</a> so more like creampie?"
UgxpeR3Bc26SXdm9PIl4AaABAg,0,"Unpopular opinion..but jhingan is replaceable…I never understood the hype behind this dude…has been failing to impress me since 2018 tbh, always tracks back until someone else commits to saves his ass, if given the opportunity would track back in his own goals. His advantage was his physical presence which he cannot use..so what’s the point in having him. Are there any other better options in the Indian team, idk? But this could be a good opportunity to try someone else"
UgyGcH_JwkW9cfPDqXd4AaABAg,0,IT&#39;S NOT FAIR! How can 600 million people vote for RSS backed Hitler praising party? Is this even democratic? These people have to be reeducated about Western democracy. Why are Indians falling for the Hindu-Identity trap? OMG! they literally are going to make India or should I now say bhaRAAT a Hindu - Nation. How dare they!!
UgwvcLg7bMhG04WlrNZ4AaABAg,0,I call Taqiyya
UgxwzW97G1eAz48CW4F4AaABAg,0,🎉🎉🎉 CIA’s score went up by 1
UgxvI8o0LYfQsbc8wGl4AaABAg.9wr-scABEd99wrmFC-30BS,0,@Kronos_LordofTitans I sort of disagree…probably the first bullet was fired by a korean…but it was Americans and Soviets who thought it was wise to divide a country along a latitude in the first place. There was no North and South  Korea before US decided that.
UgzsE_Lju467XSge5q14AaABAg.9vtr6C_myoA9vtxYFJGvhu,0,@poeticscales is there a metric for possession overturns?
UgzIZXsrTGKLhpSBTqh4AaABAg,0,"UAE police has Lambos, because 1 out 10 criminals might be driving a Lambo. Amercian state troopers have Chargers because 1 out of 10 criminals might be driving a muscle car/corvette. Similarly, In India one out of 10 criminals might be driving a creta, hence Indian police needs Cretas."
UgylKmjfteEaM6jmtsZ4AaABAg,0,Best trip
UgzNvcFapR4glrvo_8x4AaABAg,0,"Professor Kalinga, I don’t know if you will read this comment but I will share some insights and predictions of the coming future and it is all related to economics more than the game of football.<br><br>The world (3rd world and 2nd world ie manufacturing cheap Labour countries and resource extracting countries) are moving away from dollar and euro dominance in trade and moving towards bilateral currency swaps. This is leading to massive dedollarisation and losing of purchasing power of western countries. Many NRIs are going to start reverse migration back to India in the next 5-10 years. Indian expats are amongst the most successful groups in these western countries, and will start facing persecution as soon as local (white) people start losing jobs and wealth. Indian government is making changes so that we can start accommodating our people back home. These people are going to bring with them lots of experience, talent and probably wealth. We cannot let this go to waste.<br>First to benefit from this would be cutting/bleeding edge technologies like semi conductors, aerospace and defense industries.<br>Second would definitely be medical field.<br>Third but not last would be sports sector.<br><br>Apart from that, with loss of purchasing power of euro/dollar, many foreign players who currently earn millions of pounds or dollars or euros every season, would find that earning crores in rupees or yuans or rubles is not that bad. Inshort, we can have the best foreign talents lining up to play in India and not in England or Spain. We won’t be a retirement league anymore.<br><br>If you want to do research on my claims, please search hot topics like <br>1.the situation of US bond markets, 2.Japanese economic crisis, <br>3.countries lining up to sign free trade agreements with India<br>4. Brics currency basket<br>5. Wealth transfer in western countries using tools like cryptocurrency <br><br>Many experts like Ray Dalio, Warren Buffet etc are now cautioning the public.<br><br>Good thing for India is we are not a western economy and not to reliant on Euro Dollar.<br>FIFA always follows money hence FIFA will make sure they make India a huge football market to secure their profits.<br>Will fifa ensure local talent grows in India…definitely not. They just want Indians to watch their games and buy merchandise and equipments and build dream 11/fantasy teams.<br>Whether we like it or not, that’s how the world works."
UgyFCoU5iDspZrmtYBN4AaABAg,0,India China bilateral trade 120+billion<br>Pak China bilateral trade 24+ billion<br><br>Baki aap khud samajlo
UgyRgng6j5ekxmx7Nol4AaABAg,0,Benkyo Benkyo Benkyo
UgwoJlGPn1a6dTOdxBF4AaABAg,0,"Damn, as of today on day three of you posting this, and the rate of income you have disclosed, you have already surpassed $2300 in income from YouTube alone."
Ugwclkj17Bz8JrblpVt4AaABAg,0,TMI!!!
UgyhLrxxeRBMAHPRH2F4AaABAg,0,"Damn, Marnus Labuschagne got his ass whooped in Hollywood"
UgxePeWgqDjK0kAnIJV4AaABAg,0,"* Unsolicited advice disclaimer * Quit K culture immediately and move towards Indo-Russ, Indo-Sino or Indo-Iranian cultures. Dedollarization and Korean demographic timebomb culminating means the K-entertainment industry would be facing an existential crisis in the coming couple of years. If you wish to stay relevant, now is the time to pivot."
UgzOLdVkHMErtq5dfjd4AaABAg,0,"Sirji, ek request thi…agar aapke pass editing team hai, toh short videos please banaiye..5-10 mins ke"
UgxRII7XDCO6agH4WBd4AaABAg,0,"Marathi digits are relatively easy…shé means hundreds (ek she means 100, don she 200)…digits after 20, you just add ek, don teen before vis(20), tees(30)…exceptions being digits ending with nine….then you say ekon pannas not navve chalis for 49…"
UgwcwGVeslZQ3I5JGTx4AaABAg,0,I have become Numb after seeing this
UgzOjQVrJPCkH2ltEp14AaABAg,0,Quite a Euro-centric list…
Ugy6Y1dxvGb7vljU-ZN4AaABAg,0,"Cost of capital ke bare me kuch nahi malum aur video bana dala…bhai Apple, Google, Facebook, Amazon all were given literally free capital…by the US gov, department of defense and DARPA…in countries me 100billion ka loan mujhe 0% interest pe milta tha…tab Jake ke ye sab companies have failed upwards…India didn’t have a free dollar printing machine…cost of capital was always double digit, yet our business have adapted. Now American interest rates are rising cause free dollars are no more available…that’s why you are seeing massive tech layoffs in the developed economies."
Ugywes3LljiJFQlRXQ14AaABAg.9AsVmhIQNXL9Atvkg5Iw1F,0,"It&#39;s not a song, it&#39;s a history lesson"
Ugy9Ufk3dKc0KufenJF4AaABAg.9A6HQ6PtJ_S9A82SKRA0C-,0,@thatindiandude4602 thats the sad part
UgwGXCDtsuW3ItiqRWh4AaABAg,0,"Idk, probably you are just speculating indian /hindu history which is mostly against the left narrative which believes Indic societies were not developed enough before industrial revolution....and your videos are used as a source of information (misinformation according to youtube) by many indian right wing channels like AKTK"
UgwN8EKA6zVuFArGos14AaABAg,0,Apka logic pehle 6 min me hi fail hogaya ji... Pakistan aur Bangladesh kya asman se tapke hai? Aur Bengal Assam was under Bengali Nawabs....
Ugxx9b-BVhyNaMKsY254AaABAg,0,Legalise weed in India
Ugz-OSM_2PLlJpIfSb14AaABAg,0,I thought the temples of bagan were the biggest religious complex
Ugwakny1HHqmX1WCPxZ4AaABAg,0,"I have never watched any isl or I-League game before...but this year I&#39;m planning to... cause if more people watch, better it gets...C&#39;mon India! Let&#39;s football"
UgwVhFrF8z0aupDpSml4AaABAg,0,I bet there is a word in German to describe the pleasure EA developers get after seeing the number of rage quits and hypocrites they are making out of gamers....I guess &#39;schadenfreude&#39; is close enough
Ugy01vo7QG25wygwiM94AaABAg,0,"Voter fraud or not, it is a complete shit-show for democracy"
Ugz0jETmLae0p_BCard4AaABAg,0,This just made me realize that Indian film industry lacks an entrepreneurial mindset. Agar baniye ne baniye ke ladke ko dukaan ka shet banaya toh problem kya hai? Khud ki dukaan kholo!
UgzYjgQcr0QytnEJhrZ4AaABAg,0,Pawar saheb is killing two birds with one stone
UgxLzgx2TGE3CoaMVk54AaABAg.9FTrlhFBji59G5BgHmUrzI,0,Aryan kehna kya chahte ho? Please elaborate
UgxOMJA_fNJbIzBTUrp4AaABAg.99yhSHyn1Nx99ynI7UUzo-,0,@GALAXY STAR Vimal one fight at a time
UgwrcdpL67qA2tvArD94AaABAg.98rHrgfiQ_g99hZzvlVwTY,0,"@tsg_23 so is jaguar, since Tata owns them now"
UgzI7Ilt4-MtgeJy05V4AaABAg,0,"Sir, can you make a solution based video...how can we make our Bureaucracy more accountable? Can block chain be a solution?"
Ugx5W4E5TaU1qBvajAB4AaABAg,0,"Chris, just to let you know that I am not able to see those commercials (it&#39;s not like I want to see commercials but still sue YouTube)"
UgzIEZK6Ku_3s8WWi8V4AaABAg.9EY4LcGfYqz9FXf8YO3gBT,0,"@blacksheep6174 brother, I have the same feelings...let&#39;s keep religion aside, every other thing that divides us aside and work together on solving our problems... Ireland and England have problems, Korea and Japan have problems, England France and Germany always have some disagreements still they thrive cause they know business is more important than war...we should have communication channels between indian public and Pakistani public where we can share our thoughts and ideas...for some reasons our governments are avoiding that, but once the public figures out that differences are less than similarities there would no reason for us to be bellicose"
Ugwqz6xxEZyEYP1jGx14AaABAg,0,This is what happens when common people elect the same dirty goons as their leaders...even if they know that this so called &#39;leader&#39; has no ideals or anything and would change the party just to be in power
UgxmjsN_q1d_4gxFseh4AaABAg,0,Now I know where Bollywood got its inspiration from
UgwRLq6gP29SNQV1NAp4AaABAg,0,"SG ji, you are a sly man....you did the dog stunt on purpose didn&#39;t you....nm, we all loved it❤️"
Ugy3gC52tdyHLEZy_Sl4AaABAg.9HhF1x5zWrl9HiexAuFyTI,0,@AbhijitChavda Aah! The 21st century Mongol Horde
UgyZUwvioFINvBbyuxR4AaABAg.9Hh0P_xULU89Hh9IbkJJWg,0,"Utkarsh Patil it&#39;s not just about liberal and conservative propaganda...the thing is, we elect very few leaders...out 550 mp seats, hardly 50-60 would qualify as leaders who have a certain ideology, certain vision for development...but the rest are there just to make money using loopholes...the day india starts electing 550 leaders over goons...india would definitely hit above 10% growth... Right now I can see the bjp turning into the next Congress, the reason why I say this is because most of the options I had when I went to vote in pune for bjp were ex-congress/ncp Netas just rebranded under Modi&#39;s name...(Yes, it would have a hindu core but goons don&#39;t care about that...goons only polarize and get votes leaving out the core issues like education, healthcare, employment, infra, law and order, security which should be focused upon)"
UgxCZpqeKjLC0DoeppJ4AaABAg,0,"Don&#39;t want to be a pessimist, but Solar panel (pv) manufacturing is an energy intensive task plus it takes a huge toll on the environment...plus, the Sun belt is not that suitable for solar pvs since the temperature range is on the higher side and pvs operate better under cooler climatic conditions (between 15-25°C for most efficient generation around 18-20%)... Concentrated Solar Power (CSP) is probably a suitable option since it is based on heat and we can use this tech for maximum solar power in the Sun belt, but again it would be costly and we would be exposing the environment to lot of heavy metals...India for now should invest in material sciences to find a suitable material that can give us solar energy at the highest efficiency, and can be produced locally with minimum environmental impact...pervoskite is one possible option to give efficient generation at high temperatures but again it has expensive heavy metals...but yes, this discussion is needed in India and Indian Colleges should ask their students to invest time in research rather than just obtain a degree"
UgwbnthK_2lNNVMNfbJ4AaABAg,0,"Bruv, only if you had seen this video of yours before you did this to yourself"
UgwSyaPad4trR0BXf_F4AaABAg,0,Would it be weird for an Indian to call back Simon?
Ugwyx01FmSlyPac-8IN4AaABAg,0,"The real issue is India is about to chair WHO amidst Covid crisis...and India may change policy towards Taiwan making it a observer state... obviously China doesn&#39;t want india to do that hence escalate border tension so they have a bargaining chip...old tactic, whenever ROI PM and Chinese President have to meet, conveniently there is border skirmish"
Ugy7musZbNX5EAuo6Kp4AaABAg,0,"Apostate Prophet, I don&#39;t know if you would read this...but can I suggest something, create your own website/platform...there are many other content providers that are also marginalized like you...eg. sham Sharma show, David wood, etc...I bet your patrons/subscribers and viewers will check it out atleast once a day cause tbh, YouTube is getting boring day by day"
UgygHQ7z7MYQN3EjjL14AaABAg.8Vtgo6Z1A1398mrBcF8H0N,0,This is probably the most liked comment I have ever seen...do you get money for good comments???
UgxmunOBBDn3LuX6yiZ4AaABAg.981_JiW6ibb98bOb5EZ-0f,0,"Sir, if you look at the redox potential table, Li is the strongest reducing agent...along with that Li is also the smallest metal in the known periodic table, Li migration is easier from the separator through the electrolyte, whereas Sodium or Aluminium transportation would be more energy intensive...batteries made with Li-ion would have more volumetric capacity... probably Aluminium batteries would be safer...but the battery packs would be 3-4 times bigger than present"
Ugx0kGDYkTbTlvdvUol4AaABAg.98H6WPqtNt798Q_mQ-3P72,0,@shinglaijohn2784 the courts said he was innocent
Ugx0kGDYkTbTlvdvUol4AaABAg.98H6WPqtNt798HhGSoADqD,0,"More like shashi the wife killer...I don&#39;t know why people keep forgetting this!? Its a great speech and all, patriotic and stuff...but his wife is dead and everyone is like he will just baffle the judge with his vocab...make him the next PM"
UgxxUhGBXrrhzrNFJFd4AaABAg.8hUCFadHPSP97t-srHg4Si,0,@shailenrai6360 you should make vlogs...try to inspire young kids...show them how you pursued this career...
UgxRCfg8yjC9ehnoN454AaABAg,0,Love the fact the Liverpool would lift the trophy in an empty stadium
UgxxUhGBXrrhzrNFJFd4AaABAg.8hUCFadHPSP97szu-mzT7F,0,@sanhiknandi9278 that&#39;s being a bit too optimistic
UgxxUhGBXrrhzrNFJFd4AaABAg.8hUCFadHPSP97szCfz2xXo,0,Like your passion... coming from the same place as you are...but won&#39;t you be doing the same thing to your &#39;son&#39; if you try to live your dream through him? If he likes football it&#39;s a different thing...but if he is forced to do it than you might kill his passion
UgzmIy2Qa1eLhR8Q55J4AaABAg.97nkcbLsnQb97q2S37hP5N,0,@aashishredfy5974 please enlighten me if you figured out if it was a joke or it was a &#39;Rant of Pant&#39; in disguise...
Ugw_l8IrmfxtvFufhGJ4AaABAg.97CZdJdNsGP97CmnZVQzdh,0,Toh dekhna chod do na...oh wait...none of us have anything else better to do
UgxK0zSegklW3Uaio_94AaABAg.96v5CMEwNy4979QU3iQEqs,0,"@kevivforever and about sending stupid people to the parliament...it happens because our population and government has not evolved...there is no mutual trust...all governments think they need absolute majority to function because they know that opposition will always oppose...that is the root of all problems...parties can come up with common plans to work on during a parliamentary session...but opposition parties don&#39;t want any work to happen so that they can be in power the next time...I am talking in historical context...not just bjp/congress...and these parties have adopted policies like vote-bank politics, caste division religious division and most of the times the most popular MPs (stupid according to you) get elected through such constitutencies...Yes, we can send the best 550 MPs in parliament without looking at party lines...but what guarantee that this gov will function?"
UgxK0zSegklW3Uaio_94AaABAg.96v5CMEwNy4979PHpabO06,0,"@kevivforever we all have the right to criticize, but the criticism should be fair and constructive (doesn&#39;t happen all the time)...I would suggest that you go through the video shared by Samarthan Reddy..."
UgxK0zSegklW3Uaio_94AaABAg.96v5CMEwNy49754Wnwkhyl,0,@samarthanreddy4117 you sharing this link with pseudo intellectuals is not going to change anything...
UghPm45n_9swM3gCoAEC.8HlAW-aNbT-96dh51htwtU,0,More like this<br>Neymar= Ronaldo+Ronaldinho + cry baby
UgznwhAsVZUFfgOBZ-V4AaABAg.91a9ZldD5-R96bA-4hr8hJ,0,I thought you were just scared to mention driving under influence...selmon boi thodi na comments padhenge
UgxqYxkGoRpOA3jdI8J4AaABAg.94pSGGfdkWJ96alU77uZY4,0,Now k Sivan as well
UgwFkAZF61SI7y6lydh4AaABAg.95jTPNn6e6Y95sZhrVqxAP,0,How reliable is this technology?
Ugzb7WfRZAvCKepJnoR4AaABAg,0,Block chain
UgyT84BnJpiUeuxcGY14AaABAg,0,I have a doubt<br>Why does your channel description say it helps just women?<br>I&#39;m a guy and the advice you give on your channel is helping me a lot...
UgzAsbe8Io8ZxNksKXZ4AaABAg,0,"I see the pattern here Dhruv, first you Collab with angry prash, now Netflix; trying to make yourself a pop figure...but guess what we can see through your shitty commie agenda from 5 miles"
Ugw9Ch0fRlbtp1crhox4AaABAg.9FviXWR0l0T9Fvtel4T9Ov,0,@_..-.._ hume bahut lag rahi thi uss time
Ugw9Ch0fRlbtp1crhox4AaABAg.9FviXWR0l0T9GD-jmfkslt,0,@baxi211 I don&#39;t understand this question
UgzIQLgIrZNNq3m7iop4AaABAg.9FNtToF1qXa9G81rzuyHdy,0,@ayushkale8927 br
Ugwt4ILLj6cSWPWQHp14AaABAg,0,Sergio! Sergio!!
Ugy-WeiX2RAQgnRy9Ad4AaABAg,0,Shravanbal❤️
UgwQDoIAHByJUEI_yPF4AaABAg,0,Make a separate video on Pakistanis reaction bro...I don&#39;t know why I see those videos in the first place... naive me thinking YouTube can fix past mistakes and division by reaction videos...but in the end it&#39;s just a quick way to earn more money
Ugy6W8R0Fvu91CDNGXp4AaABAg,0,Chacha shayad seekh kebab aur sausage me confuse ho gaye
Ugwmfblyqgq_Zg4GXiN4AaABAg,0,@praveenmohan ye admi dange karvayga
UgzqDCJ39wFKSTJ6vil4AaABAg,0,Stop misleading by saying organic growth...it&#39;s jizya that leads to conversion
UgzmIy2Qa1eLhR8Q55J4AaABAg,0,"Fuck you!! Seriously, fuck you"
UgyrL7FNFj8O4ZM7oZd4AaABAg,0,"Inshort, India doesn&#39;t have one media outlet or journalist that is not a cocksucker..."
UgxuE_65-m2JQ56ydL54AaABAg,0,He couldn&#39;t keep his face straight throughout the video
UgzgKCtU7Ruy0T_HDJp4AaABAg,0,"I don&#39;t know how true this is, but I heard that 20 million cell phones in China have been inactive since the outbreak"
UgwoIt0qB8KFT7Ix_FB4AaABAg,0,If indians had the opportunity to elect congress president or pm candidate
UgypT1mJVKq79aRuCTZ4AaABAg,0,According to this logic even Iran should have been safe...but that&#39;s not the case<br>So please stay inside and maintain social distancing until a proper vaccine is made
UgyBbsBjnWeL9ak1Jkx4AaABAg,0,"Its like a curse on brazilian players...either they get injured in their prime...or they screw their career by partying...Ronaldo, Ronaldinho, Adriano and now Ney..."
UgzUMYBECdOmi-K3sp54AaABAg,0,"<a href=""https://www.youtube.com/watch?v=2ZHafA6dVBs&amp;t=131"">2:11</a> I would have gotten an asswhopping for that"
Ugz1P2B7Q6I31Tdw4o14AaABAg,0,Aham Brahmasmi
UgzSttSOVSoAgbIKLmF4AaABAg,0,"It&#39;s sad that these guys got the noble prize so late...it&#39;s more like a life time achievement award...met Prof. Goodenough and he said he didn&#39;t get anything from inventing Li-ion batteries... cause the US gov was to busy promoting Oil and gas...irony, his laptop&#39;s battery died during his presentation at CU"
UgxO3NLkclZ_frRBYfl4AaABAg,0,"I&#39;m a bit skeptical with this design, they should gone for bigger fish belly precast, or have two pillars for support...sure this would save a lot of materials and reduce costs..."
UgxyQYrrPcue0hixjYx4AaABAg,0,Has anyone heard of the halal economy?
Ugzrasi-GuT9jK4n0_p4AaABAg.95Qmqz-iYul95QuLlkz9ZF,0,"@abhijeetkumar5137 and the narrative I&#39;m talking about is &quot;godra train massacre&quot; is history, but &quot;godra hatyakand&quot; is present...how is that fair?"
Ugzrasi-GuT9jK4n0_p4AaABAg.95Qmqz-iYul95QtCCsY8EA,0,@abhijeetkumar5137 so the Indian constitution should allow Bangladeshis and Pakistanis Nepalis and Bhutanese to vote in elections within India...yeah let&#39;s all just support that
Ugzrasi-GuT9jK4n0_p4AaABAg.95Qmqz-iYul95QpZySWhNN,0,It has to suit a certain narrative
Ugz7LiiWJlnpenWy_HJ4AaABAg.8wl-qz_-GM78xB9dAPyW5P,0,😂😂😂
UgwRn1GoiIG-4J0_BUl4AaABAg,0,One thing the right wing guy got wrong... Indians won&#39;t be happy if we surpass Indonesia
Ugx8ZHRSJEuX9297TJl4AaABAg,0,"To be honest, im a modi supporter but this CAA NRC thing is the most irrelevant thing he has done, it is going to be of no use cause most of Bangladesh would be in India by 2030, and if we figure out a way to mitigate climate change a bit, probably by 2040...but it won&#39;t change the fact that water levels are going to rise by atleast two meters and nobody can say no to climate refugees"
UgyiBB9sv3Zv5_t0WFh4AaABAg,0,"Everyone in the comments section is ready to pounce on the MLA, but the sad part is no one is ready to take responsibility for electing the MLA...MPs MLAs and all elected personel are representing the people of that constituency, but for some reason people are ready to blame the elected personel for ineffectiveness or non-performance but the people are not ready to take their share of the blame for electing them as their representatives in the first place... Elected personel become complacent because we the people allow them to be, &quot;Chacha Vidhayak hai&quot; is looked down upon by our society but we won&#39;t think twice to use this dialogue if your chacha is actually an MP...India won&#39;t change until and unless every citizen takes responsibility for their actions...start using Nota if your constituency cannot produce better candidates... eventually all parties would have to look for better candidates... Make everyone aware of this right...from poor to the rich...if we can do this, only then parties, elected personel and public servants would take their jobs seriously"
Ugz0d8lRAuUz8YtepSR4AaABAg,0,A few requests...can you make a video on lithium triangle? And why india should invest more in hydrogen economy coupled with thorium reactors...and why india should start recycling lithium today
UgyyLkO7bGQlZpn3Xfp4AaABAg.9HUWtDV4Xt69H_Te4ETu8O,0,@jellyropes brain eating amoebae 😎
Ugwk86YZ9ZXXxLPvx-x4AaABAg.9GpA0eCkT2i9HNpjduCCxS,0,@rssterrorist4067 pra! Aisa kabhi nahi hoga...hindu kabhi Guru Teg Bahadur🙏 ki aahuti nahi bhulega
UgyihEDPAiSaHiQbbjR4AaABAg.9GpGHpxNQPl9HNpCl-YATr,0,@rahulmalik1083 true
Ugz7moRmAZm10NMGgxx4AaABAg.9GrDy7AUN419GrOgps0-h_,0,@josh_j_s hmm...so isl will need atleast 3-4 seasons to bring in VAR
UgwCjrGjgE_MiU67UMd4AaABAg,0,"For this particular goal, I would say it was zouma&#39;s fault rather than kepa...he blocked his keepers sight and conveniently moved away when the shot was taken....p.s. not a kepa fan"
UgwVYOQq1CPQrEZZH794AaABAg,0,Hyachya jagi Shen thap tavyavr aaighalya
UgzBo3gBVi9s5kSTbJd4AaABAg,0,Where was this gem all this time??? Screw you YT algorithm!
Ugy-8WSHVScN0CJk5nh4AaABAg,0,"I wanna see more banter between fans in the comments section....for starters, Mumbai has 2 points lead plus a game in hand and we beat you mariners comfortably...so much for your title contention"
Ugy7Prc3XXe11p_DiBd4AaABAg,0,Ab toll wale bhaiya chocolate nahi denge😂 but jo log toll pe snacks and fresh vegetables bechte the unka job loss hoga...unke liye bhi highway side shops ya phir drive-thru shops kholne chaiye
Ugzm_d1pB8wiqqSp1gN4AaABAg,0,2024 me modi ji 74 years ke honge...do we really want a 74 year old grand pa working for 18 hours a day? The man has done enough for the nation and its about time he enjoys retirement...and bjp should start searching for a young dynamic second coming of Modi
UgzxCO1PwllRJkkbaLd4AaABAg,0,What if Obama didn&#39;t diss Trump in 2011?
Ugw3Tuk0PDdOYyvthU94AaABAg.9Bx-tL2y9H59J-Hj2IVw8q,0,Ek toh comments section bahut sanskaari hai yaar phir bouncer tha...but very underated comment
UgwnvZ1lZkh8qRdp_9F4AaABAg.9ItMY0iDFXa9IzcVL4NOCN,0,Tulsi is a sanatani from Hawaii...not a hindu...there is a difference
UgwrQW_wI0jkbSCmjaN4AaABAg,0,"With this action India is turning into what it is not supposed to be...Saudi, Pakistan and India me kya farak agar judicial system ko avoid hi karna hai...<br>If the proof was there and still the judicial system was failing to execute the criminals then i would support this action from the police...but now this looks suspicious, probably a cover up action by the state police"
UgzcXXh8OIy_dmwFfNx4AaABAg,0,It doesn&#39;t matter what the Canadians or zee French have to say about him...he is still the president of the most powerful nation... atleast till now (12/04/19)
Ugy_tVXeOtrMSEpr-lR4AaABAg,0,"One small correction (major for us Marathas) Epimetheus...Shahu, grandson of Shivaji Maharaj didn&#39;t get an opportunity to rule at all. The kingdom had already split in two...one capital being kolhapur and other being Satara. The Peshwas had usurped the kingdom and were ruling from Pune. Shahu was a puppet made to stay in Satara."
Ugxi65CABfpWECKeYq54AaABAg,0,"Yea, even i supported AK at point in my life. Arvind Kejriwal would have been the PM today if not for his antics. People thought of him like Anil Kapoor from Nayak but Anil Kapoor didn&#39;t take support from Amrish Puri to form a government. Kejriwal would have been a pan India figure if he had not formed a government with Congress support. Now people think he is like any other politician who only works to keep power."
Ugxb1iOO3pB3LzJkQhV4AaABAg,0,"This guy is a gem! Way better than the three khan&#39;s of bollywood...no media houses are backing him up, probably has no major connections...but still manages to stay relevant.<br>PS<br>Controversy banana bhi ek kala hai<br>Atleast he is not running over people or beating someone in a stadium"
Ugy_ZkAK_W-rfsXHZat4AaABAg,0,"Bhai, please Denver ana"
UgylwjvABaKcZZn_FEp4AaABAg,0,Only the members of the Indian National Congress would dislike this video...most Indians see Gandhi as an opportunist who helped partitioning of India
UgzNXTvdr4ru053nQsd4AaABAg,0,Why shouldn&#39;t India colonize cricket?? Does America bother about spreading NFL or baseball or basketball?? They don&#39;t! And that&#39;s why they are the richest leagues in the world even ahead of Premier league
UgxpjzFqdmyQYcfSQ5l4AaABAg,0,Tumse milna and this song sound similar...is it just me?
UgzJp7H56lXgIZi3bFZ4AaABAg,0,Who were the other two with Zlatan??
UgxR547dXxXvXxcpw9h4AaABAg,0,Barkley the next Lampard?
UgxrlFxyht2mB13kDvt4AaABAg,0,I have a PhD...I&#39;m gonna remember that one
Ugx4_qFYmA59KOGai6p4AaABAg,0,I like it how the liberal media completely ignored the fact that these 4 women/womyn didn&#39;t condemn a terrorist attack
UgzRblrOcdql2JY4k2N4AaABAg,0,Typing this comment made me realise that Canadians say ABOUT correctly...and the rest of us have it wrong
